CYP3A5	CTSV
CYP3A5	CTSS
CYP3A5	HDAC9
CYP3A5	CYP1A1
CYP3A5	CYP1A2
CYP3A5	CYP1B1
CYP3A5	CYP2A6
CYP3A5	CYP3A7
CYP3A5	CYP2A13
CYP3A5	CYP2B6
CYP3A5	SLK
CYP3A5	CYP2C19
CYP3A5	CYP2C8
CYP3A5	CYP2C9
CYP3A5	CYP2C18
CYP3A5	CYP2D6
CYP3A5	IMPDH1
CYP3A5	IMPDH2
CYP3A5	CYP2E1
CYP3A5	CYP2J2
CYP3A5	CYP3A4
CYP3A5	TUBB8
CYP3A5	CYP4A11
CYP3A5	CYP4B1
CYP3A5	CYP11A1
CYP3A5	CYP11B1
CYP3A5	CYP11B2
CYP3A5	CYP17A1
CYP3A5	CYP19A1
CYP3A5	CYP21A2
CYP3A5	CYP24A1
CYP3A5	CYP26A1
CYP3A5	INSR
CYP3A5	CYP51A1
CYP3A5	INSRR
CYP3A5	CD55
CYP3A5	IRAK1
CYP3A5	SLCO4A1
CYP3A5	SLCO1B3
CYP3A5	DAPK1
CYP3A5	DAPK3
CYP3A5	SNRK
CYP3A5	TUBB2B
CYP3A5	DBH
CYP3A5	DPP8
CYP3A5	DCK
CYP3A5	ITGAL
CYP3A5	STK35
CYP3A5	ACE
CYP3A5	ITGB2
CYP3A5	MAP3K12
CYP3A5	NEK9
CYP3A5	PTGS1
CYP3A5	PTGS2
CYP3A5	PTK2
CYP3A5	ITK
CYP3A5	PTK6
CYP3A5	JAK2
CYP3A5	JAK3
CYP3A5	KCNA1
CYP3A5	MYLK3
CYP3A5	NUAK1
CYP3A5	KCND2
CYP3A5	KCND3
CYP3A5	KCNH2
CYP3A5	DHCR7
CYP3A5	KCNJ11
CYP3A5	KCNN4
CYP3A5	KCNQ2
CYP3A5	KCNQ3
CYP3A5	KDR
CYP3A5	OXSR1
CYP3A5	GRIN3A
CYP3A5	TOP1MT
CYP3A5	KIT
CYP3A5	ALDH5A1
CYP3A5	MAP4K2
CYP3A5	ABCC10
CYP3A5	KIF11
CYP3A5	TRDMT1
CYP3A5	PDE11A
CYP3A5	RAF1
CYP3A5	DPP4
CYP3A5	DRD1
CYP3A5	DRD2
CYP3A5	DRD3
CYP3A5	DRD4
CYP3A5	RIOK1
CYP3A5	DRD5
CYP3A5	RARA
CYP3A5	RARB
CYP3A5	RARG
CYP3A5	DYRK1A
CYP3A5	ABCC5
CYP3A5	RET
CYP3A5	LCK
CYP3A5	PPIF
CYP3A5	GRK1
CYP3A5	NUAK2
CYP3A5	HIPK3
CYP3A5	LIMK1
CYP3A5	LIMK2
CYP3A5	LATS2
CYP3A5	EGFR
CYP3A5	EPHA2
CYP3A5	EIF4E
CYP3A5	IRAK4
CYP3A5	TNK2
CYP3A5	SLC47A1
CYP3A5	ROCK1
CYP3A5	HRH4
CYP3A5	ROS1
CYP3A5	LTK
CYP3A5	MARK2
CYP3A5	PIP4K2C
CYP3A5	LYN
CYP3A5	SLC29A1
CYP3A5	CRBN
CYP3A5	EPHA3
CYP3A5	EPHA4
CYP3A5	EPHA5
CYP3A5	EPHA7
CYP3A5	EPHA8
CYP3A5	EPHB1
CA6	EPHB2
CA6	GABRB2
CA6	EPHB3
CA6	EPHB6
CA6	EPHB4
CA6	GABRG2
CA6	CYP1A2
CA6	CYP3A7
CA6	SCN11A
CA6	ABCC4
CA6	CYP2B6
CA6	CYP2C19
CA6	ABCA3
CA6	CYP2C9
CA6	CYP2C8
CA6	ABL1
CA6	ABL2
CA6	CYP2D6
CA6	MAOA
CA6	MAOB
CA6	EPHA3
CA6	CYP2E1
CA6	PDGFRA
CA6	EPHA6
CA6	PDGFRB
CA6	CYP3A4
CA6	PDPK1
CA6	SLC22A11
CA6	BCHE
CA6	CA14
CA6	CA10
CA6	PGD
CA6	PTGS1
CA6	PTGS2
CA6	ABCB1
CA6	BLK
CA6	SLC22A6
CA6	SAT1
CA6	SLC22A8
CA6	BRAF
CA6	SCN1A
CA6	SCN1B
CA6	SCN2A
CA6	SCN2B
CA6	SCN3A
CA6	SCN4A
CA6	SCN4B
CA6	SCN5A
CA6	SCN9A
CA6	SCN10A
CA6	CACNA1I
CA6	CACNA1H
CA6	CACNA1G
CA6	ALB
CA6	ABCG2
CA6	ABCC2
CA6	FGR
CA6	SMOX
CA6	NQO2
CA6	KIT
CA6	CA1
CA6	CA2
CA6	CA3
CA6	CA4
CA6	CA5A
CA6	CA8
CA6	CA9
CA6	CA11
CA6	CA12
CA6	DDR1
CA6	DRD2
CA6	DRD3
CA6	HIPK4
CA6	NTRK1
CA6	AOX1
CA6	GRIA1
CA6	GRIA2
CA6	GRIA3
CA6	GRIA4
CA6	CA13
CA6	XDH
CA6	GRIK1
CA6	GRIK2
CA6	GRIK3
CA6	GRIK4
CA6	GRIK5
CA6	ODC1
CA6	LCK
CA6	TEK
CA6	SAT2
CA6	AQP1
CA6	CDC42BPB
CA6	UGT1A1
CA6	ORM1
CA6	FRK
CA6	MAPK14
CA6	CSF1R
CA6	SLC12A1
CA6	TIE1
CA6	MAP4K1
CA6	EPHA2
CA6	SLCO2A1
CA6	SLC22A1
CA6	SLC22A2
CA6	SLC22A4
CA6	SLC22A5
CA6	SLC47A1
CA6	SMS
CA6	PIP4K2C
CA6	MAPK8
CA6	MAPK11
CA6	LYN
CA6	CA5B
CA6	MAP2K5
CA6	HCK
CA6	SCN3B
CA6	GABRA1
CA6	EPHA4
CA6	EPHA8
PLPBP	EPRS1
PLPBP	PRODH
PLPBP	P4HA2
PLPBP	PPIG
PLPBP	P3H3
PLPBP	P4HA1
PLPBP	P3H2
PLPBP	P3H1
PLPBP	PYCR1
PLPBP	L3HYPDH
PLPBP	PYCR2
PLPBP	PPIH
PLPBP	PPIA
PLPBP	PPIB
PLPBP	PPIC
PLPBP	PYCR3
PLPBP	PARS2
PLPBP	PPIF
PLPBP	SLC16A10
ALOX5	TPMT
ALOX5	EPHX2
ALOX5	CYP1A1
ALOX5	CYP1A2
ALOX5	CYP2A6
ALOX5	ABCC4
ALOX5	CYP2B6
ALOX5	CYP2C19
ALOX5	CYP2C8
ALOX5	CYP2C9
ALOX5	CYP2C18
ALOX5	CYP2E1
ALOX5	CYP2J2
ALOX5	ACAT1
ALOX5	CYP3A4
ALOX5	ASIC1
ALOX5	SLCO2B1
ALOX5	CYSLTR1
ALOX5	CYP19A1
ALOX5	SLC22A11
ALOX5	DGKA
ALOX5	BCHE
ALOX5	SLC46A1
ALOX5	HMOX1
ALOX5	PLA2G2E
ALOX5	SLC7A11
ALOX5	TTPA
ALOX5	TTR
ALOX5	PTGS1
ALOX5	PTGS2
ALOX5	SLC22A7
ALOX5	CHUK
ALOX5	ABCB1
ALOX5	SLC22A6
ALOX5	NR1I2
ALOX5	SLCO1C1
ALOX5	SLC22A8
ALOX5	GCLC
ALOX5	SCN4A
ALOX5	NQO1
ALOX5	UGT2B7
ALOX5	PLA2G1B
ALOX5	PLA2G2A
ALOX5	KCNQ2
ALOX5	KCNQ3
ALOX5	ALB
ALOX5	ABCG2
ALOX5	LTB4R
ALOX5	ABCC2
ALOX5	MMP9
ALOX5	GSTO1
ALOX5	SEC14L4
ALOX5	VEGFA
ALOX5	MPO
ALOX5	TBXAS1
ALOX5	ABCC1
ALOX5	CASP1
ALOX5	CASP3
ALOX5	UGT1A9
ALOX5	PPARG
ALOX5	SLCO1B1
ALOX5	GSTA2
ALOX5	IFNG
ALOX5	UGT1A1
ALOX5	GSTM3
ALOX5	SEC14L3
ALOX5	GSTP1
ALOX5	PPP2CA
ALOX5	PPP2CB
ALOX5	IGF1R
ALOX5	CYCS
ALOX5	AKR1C3
ALOX5	PRKCA
ALOX5	PRKCB
ALOX5	IKBKB
ALOX5	IL1B
ALOX5	SEC14L2
ALOX5	SOD1
ALOX5	CXCL8
ALOX5	CXCR1
PTGS1	GABRB2
PTGS1	GABRB3
PTGS1	GABRD
PTGS1	TPMT
PTGS1	EPHX2
PTGS1	HDAC9
PTGS1	GABRG3
PTGS1	CYP1A2
PTGS1	GABRG2
PTGS1	CYP1A1
PTGS1	NAT2
PTGS1	CYP2A6
PTGS1	ABCC3
PTGS1	GABRG1
PTGS1	CYP3A7
PTGS1	GABRR1
PTGS1	ABCC4
PTGS1	ABAT
PTGS1	CYP2B6
PTGS1	HIF1A
PTGS1	CYP2C19
PTGS1	CYP2C8
PTGS1	CYP2C9
PTGS1	ABCA3
PTGS1	ABL1
PTGS1	CYP2C18
PTGS1	ABL2
PTGS1	CYP2D6
PTGS1	CYP2E1
PTGS1	ACADSB
PTGS1	PDGFRA
PTGS1	ACAT1
PTGS1	PDGFRB
PTGS1	CYP3A4
PTGS1	ASIC1
PTGS1	CES1
PTGS1	AVPR2
PTGS1	SLCO2B1
PTGS1	AVPR1B
PTGS1	CYP11A1
PTGS1	CYSLTR1
PTGS1	AVPR1A
PTGS1	PSMA1
PTGS1	NAT1
PTGS1	CYP19A1
PTGS1	RPS6KA3
PTGS1	CFTR
PTGS1	SQLE
PTGS1	SRC
PTGS1	SLC22A11
